example_idx,question_id,query_type,gold,pred,layer,rank,pos,token,attn_weight
7,20521,nde,no,no,26,3,332,?,0.062988
7,20521,nde,no,no,26,4,7,yes,0.040283
7,20521,nde,no,no,26,5,336,assistant,0.036133
7,20521,nde,no,no,27,1,0,<|im_start|>,0.244141
7,20521,nde,no,no,27,2,337,Ċ,0.144531
7,20521,nde,no,no,27,3,11,no,0.113281
7,20521,nde,no,no,27,4,7,yes,0.089844
7,20521,nde,no,no,27,5,18,.,0.086914
7,20521,nde,no,no,28,1,0,<|im_start|>,0.402344
7,20521,nde,no,no,28,2,337,Ċ,0.128906
7,20521,nde,no,no,28,3,336,assistant,0.074707
7,20521,nde,no,no,28,4,11,no,0.052002
7,20521,nde,no,no,28,5,7,yes,0.043457
7,20521,nde,no,no,29,1,0,<|im_start|>,0.412109
7,20521,nde,no,no,29,2,337,Ċ,0.111816
7,20521,nde,no,no,29,3,7,yes,0.083008
7,20521,nde,no,no,29,4,336,assistant,0.077148
7,20521,nde,no,no,29,5,11,no,0.044434
7,20521,nde,no,no,30,1,0,<|im_start|>,0.400391
7,20521,nde,no,no,30,2,11,no,0.150391
7,20521,nde,no,no,30,3,337,Ċ,0.105957
7,20521,nde,no,no,30,4,7,yes,0.081055
7,20521,nde,no,no,30,5,336,assistant,0.058350
7,20521,nde,no,no,31,1,11,no,0.202148
7,20521,nde,no,no,31,2,7,yes,0.137695
7,20521,nde,no,no,31,3,2,Ċ,0.120117
7,20521,nde,no,no,31,4,9,Ġor,0.083496
7,20521,nde,no,no,31,5,337,Ċ,0.068848
7,20521,nde,no,no,32,1,11,no,0.248047
7,20521,nde,no,no,32,2,2,Ċ,0.190430
7,20521,nde,no,no,32,3,9,Ġor,0.147461
7,20521,nde,no,no,32,4,7,yes,0.098145
7,20521,nde,no,no,32,5,337,Ċ,0.039062
7,20521,nde,no,no,33,1,2,Ċ,0.316406
7,20521,nde,no,no,33,2,9,Ġor,0.199219
7,20521,nde,no,no,33,3,11,no,0.104492
7,20521,nde,no,no,33,4,7,yes,0.050781
7,20521,nde,no,no,33,5,25,Ġa,0.037109
7,20521,nde,no,no,34,1,337,Ċ,0.261719
7,20521,nde,no,no,34,2,9,Ġor,0.216797
7,20521,nde,no,no,34,3,2,Ċ,0.144531
7,20521,nde,no,no,34,4,336,assistant,0.114258
7,20521,nde,no,no,34,5,335,<|im_start|>,0.043945
7,20521,nde,no,no,35,1,337,Ċ,0.239258
7,20521,nde,no,no,35,2,9,Ġor,0.220703
7,20521,nde,no,no,35,3,2,Ċ,0.185547
7,20521,nde,no,no,35,4,336,assistant,0.076172
7,20521,nde,no,no,35,5,335,<|im_start|>,0.032227
8,15588,marginal,no,yes,0,1,135,Ċ,0.279297
8,15588,marginal,no,yes,0,2,132,Ċ,0.082520
8,15588,marginal,no,yes,0,3,134,assistant,0.037598
8,15588,marginal,no,yes,0,4,130,?,0.034668
8,15588,marginal,no,yes,0,5,3,Answer,0.030762
8,15588,marginal,no,yes,1,1,132,Ċ,0.141602
8,15588,marginal,no,yes,1,2,135,Ċ,0.140625
8,15588,marginal,no,yes,1,3,134,assistant,0.073242
8,15588,marginal,no,yes,1,4,130,?,0.051758
8,15588,marginal,no,yes,1,5,133,<|im_start|>,0.042236
8,15588,marginal,no,yes,2,1,135,Ċ,0.202148
8,15588,marginal,no,yes,2,2,134,assistant,0.172852
8,15588,marginal,no,yes,2,3,132,Ċ,0.149414
8,15588,marginal,no,yes,2,4,133,<|im_start|>,0.057617
8,15588,marginal,no,yes,2,5,130,?,0.029297
8,15588,marginal,no,yes,3,1,0,<|im_start|>,0.617188
8,15588,marginal,no,yes,3,2,23,Ċ,0.072266
8,15588,marginal,no,yes,3,3,135,Ċ,0.047119
8,15588,marginal,no,yes,3,4,132,Ċ,0.042480
8,15588,marginal,no,yes,3,5,134,assistant,0.037354
8,15588,marginal,no,yes,4,1,0,<|im_start|>,0.734375
8,15588,marginal,no,yes,4,2,134,assistant,0.072266
8,15588,marginal,no,yes,4,3,135,Ċ,0.038574
8,15588,marginal,no,yes,4,4,132,Ċ,0.032227
8,15588,marginal,no,yes,4,5,23,Ċ,0.024414
8,15588,marginal,no,yes,5,1,0,<|im_start|>,0.785156
8,15588,marginal,no,yes,5,2,135,Ċ,0.072754
8,15588,marginal,no,yes,5,3,134,assistant,0.044922
8,15588,marginal,no,yes,5,4,133,<|im_start|>,0.020508
8,15588,marginal,no,yes,5,5,3,Answer,0.010254
8,15588,marginal,no,yes,6,1,0,<|im_start|>,0.574219
8,15588,marginal,no,yes,6,2,135,Ċ,0.059326
8,15588,marginal,no,yes,6,3,23,Ċ,0.050293
8,15588,marginal,no,yes,6,4,134,assistant,0.048340
8,15588,marginal,no,yes,6,5,132,Ċ,0.033447
8,15588,marginal,no,yes,7,1,0,<|im_start|>,0.640625
8,15588,marginal,no,yes,7,2,135,Ċ,0.074219
8,15588,marginal,no,yes,7,3,134,assistant,0.028320
8,15588,marginal,no,yes,7,4,23,Ċ,0.022949
8,15588,marginal,no,yes,7,5,3,Answer,0.022583
8,15588,marginal,no,yes,8,1,0,<|im_start|>,0.402344
8,15588,marginal,no,yes,8,2,20,Ċ,0.103027
8,15588,marginal,no,yes,8,3,135,Ċ,0.066895
8,15588,marginal,no,yes,8,4,132,Ċ,0.065918
8,15588,marginal,no,yes,8,5,134,assistant,0.046387
8,15588,marginal,no,yes,9,1,0,<|im_start|>,0.625000
8,15588,marginal,no,yes,9,2,135,Ċ,0.078125
8,15588,marginal,no,yes,9,3,132,Ċ,0.075684
8,15588,marginal,no,yes,9,4,134,assistant,0.046143
8,15588,marginal,no,yes,9,5,20,Ċ,0.036865
8,15588,marginal,no,yes,10,1,0,<|im_start|>,0.423828
8,15588,marginal,no,yes,10,2,135,Ċ,0.133789
8,15588,marginal,no,yes,10,3,132,Ċ,0.102539
8,15588,marginal,no,yes,10,4,20,Ċ,0.078125
8,15588,marginal,no,yes,10,5,23,Ċ,0.034668
8,15588,marginal,no,yes,11,1,0,<|im_start|>,0.507812
8,15588,marginal,no,yes,11,2,135,Ċ,0.134766
8,15588,marginal,no,yes,11,3,132,Ċ,0.041504
8,15588,marginal,no,yes,11,4,134,assistant,0.025879
8,15588,marginal,no,yes,11,5,20,Ċ,0.023315
8,15588,marginal,no,yes,12,1,0,<|im_start|>,0.386719
8,15588,marginal,no,yes,12,2,135,Ċ,0.137695
8,15588,marginal,no,yes,12,3,132,Ċ,0.057129
8,15588,marginal,no,yes,12,4,12,'.,0.047607
8,15588,marginal,no,yes,12,5,11,no,0.046875
8,15588,marginal,no,yes,13,1,0,<|im_start|>,0.617188
8,15588,marginal,no,yes,13,2,135,Ċ,0.056885
8,15588,marginal,no,yes,13,3,132,Ċ,0.052002
8,15588,marginal,no,yes,13,4,134,assistant,0.039795
8,15588,marginal,no,yes,13,5,20,Ċ,0.036621
8,15588,marginal,no,yes,14,1,0,<|im_start|>,0.488281
8,15588,marginal,no,yes,14,2,135,Ċ,0.134766
8,15588,marginal,no,yes,14,3,132,Ċ,0.087891
8,15588,marginal,no,yes,14,4,133,<|im_start|>,0.035400
8,15588,marginal,no,yes,14,5,131,<|im_end|>,0.032715
8,15588,marginal,no,yes,15,1,0,<|im_start|>,0.435547
8,15588,marginal,no,yes,15,2,135,Ċ,0.115234
8,15588,marginal,no,yes,15,3,132,Ċ,0.090332
8,15588,marginal,no,yes,15,4,23,Ċ,0.046875
8,15588,marginal,no,yes,15,5,20,Ċ,0.029907
8,15588,marginal,no,yes,16,1,0,<|im_start|>,0.146484
8,15588,marginal,no,yes,16,2,135,Ċ,0.121582
8,15588,marginal,no,yes,16,3,132,Ċ,0.076660
8,15588,marginal,no,yes,16,4,15,.,0.063477
8,15588,marginal,no,yes,16,5,20,Ċ,0.062012
8,15588,marginal,no,yes,17,1,0,<|im_start|>,0.341797
8,15588,marginal,no,yes,17,2,135,Ċ,0.105957
8,15588,marginal,no,yes,17,3,20,Ċ,0.089844
8,15588,marginal,no,yes,17,4,12,'.,0.056641
8,15588,marginal,no,yes,17,5,23,Ċ,0.055664
8,15588,marginal,no,yes,18,1,0,<|im_start|>,0.239258
8,15588,marginal,no,yes,18,2,135,Ċ,0.167969
8,15588,marginal,no,yes,18,3,132,Ċ,0.104004
8,15588,marginal,no,yes,18,4,20,Ċ,0.060059
8,15588,marginal,no,yes,18,5,12,'.,0.049805
8,15588,marginal,no,yes,19,1,0,<|im_start|>,0.287109
8,15588,marginal,no,yes,19,2,135,Ċ,0.126953
8,15588,marginal,no,yes,19,3,12,'.,0.054932
8,15588,marginal,no,yes,19,4,132,Ċ,0.039795
8,15588,marginal,no,yes,19,5,7,yes,0.035889
8,15588,marginal,no,yes,20,1,0,<|im_start|>,0.412109
8,15588,marginal,no,yes,20,2,135,Ċ,0.097656
8,15588,marginal,no,yes,20,3,132,Ċ,0.044189
8,15588,marginal,no,yes,20,4,12,'.,0.032227
8,15588,marginal,no,yes,20,5,14,Ġexplanation,0.026733
8,15588,marginal,no,yes,21,1,135,Ċ,0.114746
8,15588,marginal,no,yes,21,2,7,yes,0.089355
8,15588,marginal,no,yes,21,3,0,<|im_start|>,0.071777
8,15588,marginal,no,yes,21,4,18,.,0.063965
8,15588,marginal,no,yes,21,5,14,Ġexplanation,0.062988
8,15588,marginal,no,yes,22,1,0,<|im_start|>,0.285156
8,15588,marginal,no,yes,22,2,7,yes,0.090332
8,15588,marginal,no,yes,22,3,135,Ċ,0.074219
8,15588,marginal,no,yes,22,4,11,no,0.073730
8,15588,marginal,no,yes,22,5,8,',0.044678
8,15588,marginal,no,yes,23,1,0,<|im_start|>,0.294922
8,15588,marginal,no,yes,23,2,135,Ċ,0.125977
8,15588,marginal,no,yes,23,3,130,?,0.091797
8,15588,marginal,no,yes,23,4,134,assistant,0.091309
8,15588,marginal,no,yes,23,5,124,Ġmore,0.042969
8,15588,marginal,no,yes,24,1,0,<|im_start|>,0.181641
8,15588,marginal,no,yes,24,2,130,?,0.166992
8,15588,marginal,no,yes,24,3,135,Ċ,0.139648
8,15588,marginal,no,yes,24,4,134,assistant,0.087891
8,15588,marginal,no,yes,24,5,128,Ġfeet,0.065430
8,15588,marginal,no,yes,25,1,0,<|im_start|>,0.531250
8,15588,marginal,no,yes,25,2,135,Ċ,0.149414
8,15588,marginal,no,yes,25,3,7,yes,0.037842
8,15588,marginal,no,yes,25,4,134,assistant,0.034912
8,15588,marginal,no,yes,25,5,124,Ġmore,0.030151
8,15588,marginal,no,yes,26,1,0,<|im_start|>,0.376953
8,15588,marginal,no,yes,26,2,135,Ċ,0.123535
8,15588,marginal,no,yes,26,3,130,?,0.071777
8,15588,marginal,no,yes,26,4,124,Ġmore,0.029785
8,15588,marginal,no,yes,26,5,132,Ċ,0.028564
8,15588,marginal,no,yes,27,1,0,<|im_start|>,0.242188
8,15588,marginal,no,yes,27,2,135,Ċ,0.144531
8,15588,marginal,no,yes,27,3,18,.,0.109375
8,15588,marginal,no,yes,27,4,11,no,0.072266
8,15588,marginal,no,yes,27,5,7,yes,0.063477
8,15588,marginal,no,yes,28,1,0,<|im_start|>,0.417969
8,15588,marginal,no,yes,28,2,135,Ċ,0.114746
8,15588,marginal,no,yes,28,3,134,assistant,0.082031
8,15588,marginal,no,yes,28,4,130,?,0.056885
8,15588,marginal,no,yes,28,5,18,.,0.050781
8,15588,marginal,no,yes,29,1,0,<|im_start|>,0.441406
8,15588,marginal,no,yes,29,2,7,yes,0.095215
8,15588,marginal,no,yes,29,3,135,Ċ,0.088867
8,15588,marginal,no,yes,29,4,134,assistant,0.062988
8,15588,marginal,no,yes,29,5,130,?,0.027344
8,15588,marginal,no,yes,30,1,0,<|im_start|>,0.416016
8,15588,marginal,no,yes,30,2,11,no,0.127930
8,15588,marginal,no,yes,30,3,135,Ċ,0.114746
8,15588,marginal,no,yes,30,4,7,yes,0.088379
8,15588,marginal,no,yes,30,5,134,assistant,0.066895
8,15588,marginal,no,yes,31,1,7,yes,0.185547
8,15588,marginal,no,yes,31,2,2,Ċ,0.148438
8,15588,marginal,no,yes,31,3,9,Ġor,0.104004
8,15588,marginal,no,yes,31,4,11,no,0.099121
8,15588,marginal,no,yes,31,5,135,Ċ,0.063965
8,15588,marginal,no,yes,32,1,2,Ċ,0.211914
8,15588,marginal,no,yes,32,2,9,Ġor,0.168945
8,15588,marginal,no,yes,32,3,11,no,0.166992
8,15588,marginal,no,yes,32,4,7,yes,0.122070
8,15588,marginal,no,yes,32,5,135,Ċ,0.037598
8,15588,marginal,no,yes,33,1,2,Ċ,0.306641
8,15588,marginal,no,yes,33,2,9,Ġor,0.201172
8,15588,marginal,no,yes,33,3,11,no,0.092285
8,15588,marginal,no,yes,33,4,7,yes,0.055176
8,15588,marginal,no,yes,33,5,25,Ġa,0.036621
8,15588,marginal,no,yes,34,1,135,Ċ,0.247070
8,15588,marginal,no,yes,34,2,9,Ġor,0.189453
8,15588,marginal,no,yes,34,3,2,Ċ,0.146484
8,15588,marginal,no,yes,34,4,134,assistant,0.115723
8,15588,marginal,no,yes,34,5,133,<|im_start|>,0.034668
8,15588,marginal,no,yes,35,1,135,Ċ,0.243164
8,15588,marginal,no,yes,35,2,9,Ġor,0.196289
8,15588,marginal,no,yes,35,3,2,Ċ,0.195312
8,15588,marginal,no,yes,35,4,134,assistant,0.090332
8,15588,marginal,no,yes,35,5,133,<|im_start|>,0.026611
9,21588,ate,no,yes,0,1,114,Ċ,0.279297
9,21588,ate,no,yes,0,2,111,Ċ,0.083496
9,21588,ate,no,yes,0,3,113,assistant,0.036865
9,21588,ate,no,yes,0,4,109,?,0.034912
9,21588,ate,no,yes,0,5,3,Answer,0.032959
9,21588,ate,no,yes,1,1,111,Ċ,0.146484
9,21588,ate,no,yes,1,2,114,Ċ,0.145508
9,21588,ate,no,yes,1,3,113,assistant,0.073730
9,21588,ate,no,yes,1,4,112,<|im_start|>,0.047607
9,21588,ate,no,yes,1,5,109,?,0.047363
9,21588,ate,no,yes,2,1,114,Ċ,0.199219
9,21588,ate,no,yes,2,2,113,assistant,0.182617
9,21588,ate,no,yes,2,3,111,Ċ,0.145508
9,21588,ate,no,yes,2,4,112,<|im_start|>,0.059814
9,21588,ate,no,yes,2,5,3,Answer,0.028198
9,21588,ate,no,yes,3,1,0,<|im_start|>,0.621094
9,21588,ate,no,yes,3,2,23,Ċ,0.075195
9,21588,ate,no,yes,3,3,114,Ċ,0.047363
9,21588,ate,no,yes,3,4,113,assistant,0.041504
9,21588,ate,no,yes,3,5,111,Ċ,0.039551
9,21588,ate,no,yes,4,1,0,<|im_start|>,0.734375
9,21588,ate,no,yes,4,2,113,assistant,0.070312
9,21588,ate,no,yes,4,3,114,Ċ,0.040039
9,21588,ate,no,yes,4,4,111,Ċ,0.030640
9,21588,ate,no,yes,4,5,23,Ċ,0.028442
9,21588,ate,no,yes,5,1,0,<|im_start|>,0.777344
9,21588,ate,no,yes,5,2,114,Ċ,0.076660
9,21588,ate,no,yes,5,3,113,assistant,0.046631
9,21588,ate,no,yes,5,4,112,<|im_start|>,0.021484
9,21588,ate,no,yes,5,5,3,Answer,0.011108
9,21588,ate,no,yes,6,1,0,<|im_start|>,0.589844
9,21588,ate,no,yes,6,2,114,Ċ,0.057861
9,21588,ate,no,yes,6,3,113,assistant,0.047852
9,21588,ate,no,yes,6,4,23,Ċ,0.044678
9,21588,ate,no,yes,6,5,111,Ċ,0.032959
9,21588,ate,no,yes,7,1,0,<|im_start|>,0.636719
9,21588,ate,no,yes,7,2,114,Ċ,0.067383
9,21588,ate,no,yes,7,3,113,assistant,0.026855
9,21588,ate,no,yes,7,4,23,Ċ,0.026855
9,21588,ate,no,yes,7,5,3,Answer,0.024048
9,21588,ate,no,yes,8,1,0,<|im_start|>,0.402344
9,21588,ate,no,yes,8,2,20,Ċ,0.095215
9,21588,ate,no,yes,8,3,111,Ċ,0.069336
9,21588,ate,no,yes,8,4,114,Ċ,0.063965
9,21588,ate,no,yes,8,5,113,assistant,0.049561
9,21588,ate,no,yes,9,1,0,<|im_start|>,0.613281
9,21588,ate,no,yes,9,2,114,Ċ,0.080078
9,21588,ate,no,yes,9,3,111,Ċ,0.075195
9,21588,ate,no,yes,9,4,113,assistant,0.049561
9,21588,ate,no,yes,9,5,20,Ċ,0.039307
9,21588,ate,no,yes,10,1,0,<|im_start|>,0.417969
9,21588,ate,no,yes,10,2,114,Ċ,0.133789
9,21588,ate,no,yes,10,3,111,Ċ,0.096191
9,21588,ate,no,yes,10,4,20,Ċ,0.083496
9,21588,ate,no,yes,10,5,23,Ċ,0.041992
9,21588,ate,no,yes,11,1,0,<|im_start|>,0.515625
9,21588,ate,no,yes,11,2,114,Ċ,0.130859
9,21588,ate,no,yes,11,3,111,Ċ,0.039551
9,21588,ate,no,yes,11,4,20,Ċ,0.025024
9,21588,ate,no,yes,11,5,113,assistant,0.023682
9,21588,ate,no,yes,12,1,0,<|im_start|>,0.369141
9,21588,ate,no,yes,12,2,114,Ċ,0.131836
9,21588,ate,no,yes,12,3,111,Ċ,0.058350
9,21588,ate,no,yes,12,4,11,no,0.052002
9,21588,ate,no,yes,12,5,12,'.,0.050293
9,21588,ate,no,yes,13,1,0,<|im_start|>,0.617188
9,21588,ate,no,yes,13,2,114,Ċ,0.051514
9,21588,ate,no,yes,13,3,111,Ċ,0.046387
9,21588,ate,no,yes,13,4,113,assistant,0.040527
9,21588,ate,no,yes,13,5,20,Ċ,0.039551
9,21588,ate,no,yes,14,1,0,<|im_start|>,0.486328
9,21588,ate,no,yes,14,2,114,Ċ,0.135742
9,21588,ate,no,yes,14,3,111,Ċ,0.092773
9,21588,ate,no,yes,14,4,112,<|im_start|>,0.031006
9,21588,ate,no,yes,14,5,110,<|im_end|>,0.030396
9,21588,ate,no,yes,15,1,0,<|im_start|>,0.429688
9,21588,ate,no,yes,15,2,114,Ċ,0.125000
9,21588,ate,no,yes,15,3,111,Ċ,0.089355
9,21588,ate,no,yes,15,4,23,Ċ,0.060791
9,21588,ate,no,yes,15,5,20,Ċ,0.030762
9,21588,ate,no,yes,16,1,0,<|im_start|>,0.139648
9,21588,ate,no,yes,16,2,114,Ċ,0.118652
9,21588,ate,no,yes,16,3,111,Ċ,0.087891
9,21588,ate,no,yes,16,4,15,.,0.075195
9,21588,ate,no,yes,16,5,20,Ċ,0.072754
9,21588,ate,no,yes,17,1,0,<|im_start|>,0.367188
9,21588,ate,no,yes,17,2,114,Ċ,0.099121
9,21588,ate,no,yes,17,3,20,Ċ,0.087891
9,21588,ate,no,yes,17,4,111,Ċ,0.053955
9,21588,ate,no,yes,17,5,12,'.,0.053467
9,21588,ate,no,yes,18,1,0,<|im_start|>,0.247070
9,21588,ate,no,yes,18,2,114,Ċ,0.164062
9,21588,ate,no,yes,18,3,111,Ċ,0.098145
9,21588,ate,no,yes,18,4,20,Ċ,0.058594
9,21588,ate,no,yes,18,5,12,'.,0.046143
9,21588,ate,no,yes,19,1,0,<|im_start|>,0.302734
9,21588,ate,no,yes,19,2,114,Ċ,0.121582
9,21588,ate,no,yes,19,3,12,'.,0.058105
9,21588,ate,no,yes,19,4,20,Ċ,0.034912
9,21588,ate,no,yes,19,5,111,Ċ,0.032471
9,21588,ate,no,yes,20,1,0,<|im_start|>,0.404297
9,21588,ate,no,yes,20,2,114,Ċ,0.096680
9,21588,ate,no,yes,20,3,111,Ċ,0.040039
9,21588,ate,no,yes,20,4,12,'.,0.030029
9,21588,ate,no,yes,20,5,14,Ġexplanation,0.028931
9,21588,ate,no,yes,21,1,114,Ċ,0.115723
9,21588,ate,no,yes,21,2,7,yes,0.081055
9,21588,ate,no,yes,21,3,109,?,0.077148
9,21588,ate,no,yes,21,4,18,.,0.076172
9,21588,ate,no,yes,21,5,0,<|im_start|>,0.068359
9,21588,ate,no,yes,22,1,0,<|im_start|>,0.304688
9,21588,ate,no,yes,22,2,7,yes,0.086426
9,21588,ate,no,yes,22,3,114,Ċ,0.075195
9,21588,ate,no,yes,22,4,11,no,0.074219
9,21588,ate,no,yes,22,5,18,.,0.046143
9,21588,ate,no,yes,23,1,0,<|im_start|>,0.285156
9,21588,ate,no,yes,23,2,114,Ċ,0.123047
9,21588,ate,no,yes,23,3,109,?,0.098145
9,21588,ate,no,yes,23,4,113,assistant,0.088379
9,21588,ate,no,yes,23,5,103,Ġincrease,0.044189
9,21588,ate,no,yes,24,1,0,<|im_start|>,0.195312
9,21588,ate,no,yes,24,2,114,Ċ,0.137695
9,21588,ate,no,yes,24,3,109,?,0.135742
9,21588,ate,no,yes,24,4,113,assistant,0.088379
9,21588,ate,no,yes,24,5,108,Ġhair,0.083496
9,21588,ate,no,yes,25,1,0,<|im_start|>,0.490234
9,21588,ate,no,yes,25,2,114,Ċ,0.145508
9,21588,ate,no,yes,25,3,7,yes,0.077637
9,21588,ate,no,yes,25,4,113,assistant,0.052246
9,21588,ate,no,yes,25,5,11,no,0.030029
9,21588,ate,no,yes,26,1,0,<|im_start|>,0.289062
9,21588,ate,no,yes,26,2,114,Ċ,0.118652
9,21588,ate,no,yes,26,3,109,?,0.085938
9,21588,ate,no,yes,26,4,7,yes,0.049072
9,21588,ate,no,yes,26,5,103,Ġincrease,0.044922
9,21588,ate,no,yes,27,1,0,<|im_start|>,0.222656
9,21588,ate,no,yes,27,2,114,Ċ,0.158203
9,21588,ate,no,yes,27,3,7,yes,0.103516
9,21588,ate,no,yes,27,4,18,.,0.092773
9,21588,ate,no,yes,27,5,11,no,0.076660
9,21588,ate,no,yes,28,1,0,<|im_start|>,0.406250
9,21588,ate,no,yes,28,2,114,Ċ,0.129883
9,21588,ate,no,yes,28,3,109,?,0.084473
9,21588,ate,no,yes,28,4,113,assistant,0.083496
9,21588,ate,no,yes,28,5,11,no,0.061279
9,21588,ate,no,yes,29,1,0,<|im_start|>,0.443359
9,21588,ate,no,yes,29,2,7,yes,0.103516
9,21588,ate,no,yes,29,3,114,Ċ,0.094727
9,21588,ate,no,yes,29,4,113,assistant,0.057861
9,21588,ate,no,yes,29,5,109,?,0.057861
9,21588,ate,no,yes,30,1,0,<|im_start|>,0.410156
9,21588,ate,no,yes,30,2,11,no,0.127930
9,21588,ate,no,yes,30,3,114,Ċ,0.116211
9,21588,ate,no,yes,30,4,7,yes,0.093262
9,21588,ate,no,yes,30,5,113,assistant,0.069336
9,21588,ate,no,yes,31,1,7,yes,0.184570
9,21588,ate,no,yes,31,2,2,Ċ,0.153320
9,21588,ate,no,yes,31,3,11,no,0.114746
9,21588,ate,no,yes,31,4,9,Ġor,0.100098
9,21588,ate,no,yes,31,5,113,assistant,0.066895
9,21588,ate,no,yes,32,1,2,Ċ,0.219727
9,21588,ate,no,yes,32,2,11,no,0.174805
9,21588,ate,no,yes,32,3,9,Ġor,0.162109
9,21588,ate,no,yes,32,4,7,yes,0.127930
9,21588,ate,no,yes,32,5,114,Ċ,0.035400
9,21588,ate,no,yes,33,1,2,Ċ,0.308594
9,21588,ate,no,yes,33,2,9,Ġor,0.199219
9,21588,ate,no,yes,33,3,11,no,0.095703
9,21588,ate,no,yes,33,4,7,yes,0.058594
9,21588,ate,no,yes,33,5,25,Ġa,0.043213
9,21588,ate,no,yes,34,1,114,Ċ,0.251953
9,21588,ate,no,yes,34,2,9,Ġor,0.187500
9,21588,ate,no,yes,34,3,2,Ċ,0.156250
9,21588,ate,no,yes,34,4,113,assistant,0.125977
9,21588,ate,no,yes,34,5,112,<|im_start|>,0.036133
9,21588,ate,no,yes,35,1,114,Ċ,0.245117
9,21588,ate,no,yes,35,2,2,Ċ,0.201172
9,21588,ate,no,yes,35,3,9,Ġor,0.189453
9,21588,ate,no,yes,35,4,113,assistant,0.088379
9,21588,ate,no,yes,35,5,112,<|im_start|>,0.029663
10,17568,ate,yes,yes,0,1,182,Ċ,0.271484
10,17568,ate,yes,yes,0,2,179,Ċ,0.082031
10,17568,ate,yes,yes,0,3,181,assistant,0.036377
10,17568,ate,yes,yes,0,4,177,?,0.033936
10,17568,ate,yes,yes,0,5,3,Answer,0.031982
10,17568,ate,yes,yes,1,1,179,Ċ,0.143555
10,17568,ate,yes,yes,1,2,182,Ċ,0.133789
10,17568,ate,yes,yes,1,3,181,assistant,0.072266
10,17568,ate,yes,yes,1,4,177,?,0.049561
10,17568,ate,yes,yes,1,5,180,<|im_start|>,0.044922
10,17568,ate,yes,yes,2,1,182,Ċ,0.206055
10,17568,ate,yes,yes,2,2,181,assistant,0.177734
10,17568,ate,yes,yes,2,3,179,Ċ,0.155273
10,17568,ate,yes,yes,2,4,180,<|im_start|>,0.063477
10,17568,ate,yes,yes,2,5,3,Answer,0.026611
10,17568,ate,yes,yes,3,1,0,<|im_start|>,0.617188
10,17568,ate,yes,yes,3,2,23,Ċ,0.071777
10,17568,ate,yes,yes,3,3,182,Ċ,0.048828
10,17568,ate,yes,yes,3,4,181,assistant,0.045166
10,17568,ate,yes,yes,3,5,179,Ċ,0.045166
10,17568,ate,yes,yes,4,1,0,<|im_start|>,0.738281
10,17568,ate,yes,yes,4,2,181,assistant,0.074707
10,17568,ate,yes,yes,4,3,182,Ċ,0.038086
10,17568,ate,yes,yes,4,4,179,Ċ,0.032227
10,17568,ate,yes,yes,4,5,23,Ċ,0.023926
10,17568,ate,yes,yes,5,1,0,<|im_start|>,0.777344
10,17568,ate,yes,yes,5,2,182,Ċ,0.076660
10,17568,ate,yes,yes,5,3,181,assistant,0.042725
10,17568,ate,yes,yes,5,4,180,<|im_start|>,0.020264
10,17568,ate,yes,yes,5,5,3,Answer,0.010864
10,17568,ate,yes,yes,6,1,0,<|im_start|>,0.582031
10,17568,ate,yes,yes,6,2,182,Ċ,0.059570
10,17568,ate,yes,yes,6,3,181,assistant,0.049561
10,17568,ate,yes,yes,6,4,23,Ċ,0.048584
10,17568,ate,yes,yes,6,5,179,Ċ,0.030396
10,17568,ate,yes,yes,7,1,0,<|im_start|>,0.636719
10,17568,ate,yes,yes,7,2,182,Ċ,0.069824
10,17568,ate,yes,yes,7,3,181,assistant,0.029907
10,17568,ate,yes,yes,7,4,23,Ċ,0.024048
10,17568,ate,yes,yes,7,5,3,Answer,0.019409
10,17568,ate,yes,yes,8,1,0,<|im_start|>,0.410156
10,17568,ate,yes,yes,8,2,20,Ċ,0.105957
10,17568,ate,yes,yes,8,3,182,Ċ,0.066895
10,17568,ate,yes,yes,8,4,179,Ċ,0.061523
10,17568,ate,yes,yes,8,5,181,assistant,0.047852
10,17568,ate,yes,yes,9,1,0,<|im_start|>,0.625000
10,17568,ate,yes,yes,9,2,182,Ċ,0.086914
10,17568,ate,yes,yes,9,3,179,Ċ,0.070801
10,17568,ate,yes,yes,9,4,181,assistant,0.048584
10,17568,ate,yes,yes,9,5,20,Ċ,0.033203
10,17568,ate,yes,yes,10,1,0,<|im_start|>,0.425781
10,17568,ate,yes,yes,10,2,182,Ċ,0.137695
10,17568,ate,yes,yes,10,3,179,Ċ,0.085938
10,17568,ate,yes,yes,10,4,20,Ċ,0.081543
10,17568,ate,yes,yes,10,5,23,Ċ,0.038818
10,17568,ate,yes,yes,11,1,0,<|im_start|>,0.507812
10,17568,ate,yes,yes,11,2,182,Ċ,0.133789
10,17568,ate,yes,yes,11,3,179,Ċ,0.037598
10,17568,ate,yes,yes,11,4,181,assistant,0.026855
10,17568,ate,yes,yes,11,5,20,Ċ,0.024536
10,17568,ate,yes,yes,12,1,0,<|im_start|>,0.373047
10,17568,ate,yes,yes,12,2,182,Ċ,0.139648
10,17568,ate,yes,yes,12,3,179,Ċ,0.065918
10,17568,ate,yes,yes,12,4,11,no,0.047119
10,17568,ate,yes,yes,12,5,12,'.,0.046143
10,17568,ate,yes,yes,13,1,0,<|im_start|>,0.605469
10,17568,ate,yes,yes,13,2,182,Ċ,0.055420
