example_idx,question_id,query_type,gold,pred,layer,rank,pos,token,attn_weight
7,20521,nde,no,yes,24,2,332,?,0.122559
7,20521,nde,no,yes,24,3,337,Ċ,0.121582
7,20521,nde,no,yes,24,4,331,Ġintelligence,0.068359
7,20521,nde,no,yes,24,5,327,Ġnegatively,0.061035
7,20521,nde,no,yes,25,1,0,<|im_start|>,0.578125
7,20521,nde,no,yes,25,2,337,Ċ,0.073242
7,20521,nde,no,yes,25,3,332,?,0.072266
7,20521,nde,no,yes,25,4,7,yes,0.055664
7,20521,nde,no,yes,25,5,334,Ċ,0.016968
7,20521,nde,no,yes,26,1,0,<|im_start|>,0.249023
7,20521,nde,no,yes,26,2,327,Ġnegatively,0.152344
7,20521,nde,no,yes,26,3,328,Ġaffect,0.079102
7,20521,nde,no,yes,26,4,337,Ċ,0.075684
7,20521,nde,no,yes,26,5,332,?,0.061035
7,20521,nde,no,yes,27,1,0,<|im_start|>,0.228516
7,20521,nde,no,yes,27,2,337,Ċ,0.128906
7,20521,nde,no,yes,27,3,332,?,0.086426
7,20521,nde,no,yes,27,4,201,0,0.049561
7,20521,nde,no,yes,27,5,334,Ċ,0.048828
7,20521,nde,no,yes,28,1,0,<|im_start|>,0.429688
7,20521,nde,no,yes,28,2,337,Ċ,0.114746
7,20521,nde,no,yes,28,3,332,?,0.077148
7,20521,nde,no,yes,28,4,336,assistant,0.061768
7,20521,nde,no,yes,28,5,334,Ċ,0.033936
7,20521,nde,no,yes,29,1,0,<|im_start|>,0.519531
7,20521,nde,no,yes,29,2,337,Ċ,0.078125
7,20521,nde,no,yes,29,3,7,yes,0.076172
7,20521,nde,no,yes,29,4,332,?,0.028442
7,20521,nde,no,yes,29,5,334,Ċ,0.019653
7,20521,nde,no,yes,30,1,0,<|im_start|>,0.472656
7,20521,nde,no,yes,30,2,7,yes,0.114746
7,20521,nde,no,yes,30,3,337,Ċ,0.099121
7,20521,nde,no,yes,30,4,11,no,0.049805
7,20521,nde,no,yes,30,5,336,assistant,0.032959
7,20521,nde,no,yes,31,1,2,Ċ,0.180664
7,20521,nde,no,yes,31,2,336,assistant,0.138672
7,20521,nde,no,yes,31,3,7,yes,0.136719
7,20521,nde,no,yes,31,4,337,Ċ,0.095703
7,20521,nde,no,yes,31,5,23,Ċ,0.024048
7,20521,nde,no,yes,32,1,2,Ċ,0.275391
7,20521,nde,no,yes,32,2,336,assistant,0.217773
7,20521,nde,no,yes,32,3,7,yes,0.076660
7,20521,nde,no,yes,32,4,337,Ċ,0.043457
7,20521,nde,no,yes,32,5,25,Ġa,0.031494
7,20521,nde,no,yes,33,1,2,Ċ,0.239258
7,20521,nde,no,yes,33,2,336,assistant,0.194336
7,20521,nde,no,yes,33,3,7,yes,0.130859
7,20521,nde,no,yes,33,4,11,no,0.032471
7,20521,nde,no,yes,33,5,337,Ċ,0.030884
7,20521,nde,no,yes,34,1,336,assistant,0.279297
7,20521,nde,no,yes,34,2,337,Ċ,0.251953
7,20521,nde,no,yes,34,3,2,Ċ,0.180664
7,20521,nde,no,yes,34,4,23,Ċ,0.028809
7,20521,nde,no,yes,34,5,335,<|im_start|>,0.014282
7,20521,nde,no,yes,35,1,337,Ċ,0.255859
7,20521,nde,no,yes,35,2,336,assistant,0.217773
7,20521,nde,no,yes,35,3,2,Ċ,0.205078
7,20521,nde,no,yes,35,4,23,Ċ,0.014160
7,20521,nde,no,yes,35,5,335,<|im_start|>,0.014038
8,15588,marginal,no,no,0,1,135,Ċ,0.275391
8,15588,marginal,no,no,0,2,132,Ċ,0.086914
8,15588,marginal,no,no,0,3,134,assistant,0.039307
8,15588,marginal,no,no,0,4,130,?,0.034668
8,15588,marginal,no,no,0,5,3,Answer,0.024414
8,15588,marginal,no,no,1,1,135,Ċ,0.141602
8,15588,marginal,no,no,1,2,132,Ċ,0.140625
8,15588,marginal,no,no,1,3,134,assistant,0.077148
8,15588,marginal,no,no,1,4,130,?,0.047607
8,15588,marginal,no,no,1,5,133,<|im_start|>,0.044189
8,15588,marginal,no,no,2,1,135,Ċ,0.193359
8,15588,marginal,no,no,2,2,134,assistant,0.188477
8,15588,marginal,no,no,2,3,132,Ċ,0.152344
8,15588,marginal,no,no,2,4,133,<|im_start|>,0.062012
8,15588,marginal,no,no,2,5,130,?,0.029175
8,15588,marginal,no,no,3,1,0,<|im_start|>,0.601562
8,15588,marginal,no,no,3,2,23,Ċ,0.072266
8,15588,marginal,no,no,3,3,134,assistant,0.042480
8,15588,marginal,no,no,3,4,135,Ċ,0.042236
8,15588,marginal,no,no,3,5,132,Ċ,0.038330
8,15588,marginal,no,no,4,1,0,<|im_start|>,0.703125
8,15588,marginal,no,no,4,2,134,assistant,0.084961
8,15588,marginal,no,no,4,3,135,Ċ,0.043945
8,15588,marginal,no,no,4,4,132,Ċ,0.036133
8,15588,marginal,no,no,4,5,23,Ċ,0.025757
8,15588,marginal,no,no,5,1,0,<|im_start|>,0.796875
8,15588,marginal,no,no,5,2,135,Ċ,0.064453
8,15588,marginal,no,no,5,3,134,assistant,0.045654
8,15588,marginal,no,no,5,4,133,<|im_start|>,0.019287
8,15588,marginal,no,no,5,5,132,Ċ,0.008850
8,15588,marginal,no,no,6,1,0,<|im_start|>,0.574219
8,15588,marginal,no,no,6,2,135,Ċ,0.052246
8,15588,marginal,no,no,6,3,134,assistant,0.049561
8,15588,marginal,no,no,6,4,23,Ċ,0.037598
8,15588,marginal,no,no,6,5,133,<|im_start|>,0.036621
8,15588,marginal,no,no,7,1,0,<|im_start|>,0.566406
8,15588,marginal,no,no,7,2,135,Ċ,0.077637
8,15588,marginal,no,no,7,3,3,Answer,0.032959
8,15588,marginal,no,no,7,4,134,assistant,0.030151
8,15588,marginal,no,no,7,5,23,Ċ,0.028809
8,15588,marginal,no,no,8,1,0,<|im_start|>,0.390625
8,15588,marginal,no,no,8,2,20,Ċ,0.090820
8,15588,marginal,no,no,8,3,132,Ċ,0.074707
8,15588,marginal,no,no,8,4,135,Ċ,0.072266
8,15588,marginal,no,no,8,5,17,Ġpunctuation,0.038086
8,15588,marginal,no,no,9,1,0,<|im_start|>,0.644531
8,15588,marginal,no,no,9,2,135,Ċ,0.072754
8,15588,marginal,no,no,9,3,132,Ċ,0.062988
8,15588,marginal,no,no,9,4,134,assistant,0.037598
8,15588,marginal,no,no,9,5,133,<|im_start|>,0.032471
8,15588,marginal,no,no,10,1,0,<|im_start|>,0.464844
8,15588,marginal,no,no,10,2,135,Ċ,0.104980
8,15588,marginal,no,no,10,3,132,Ċ,0.087891
8,15588,marginal,no,no,10,4,20,Ċ,0.041016
8,15588,marginal,no,no,10,5,130,?,0.037598
8,15588,marginal,no,no,11,1,0,<|im_start|>,0.445312
8,15588,marginal,no,no,11,2,135,Ċ,0.138672
8,15588,marginal,no,no,11,3,132,Ċ,0.046875
8,15588,marginal,no,no,11,4,130,?,0.033203
8,15588,marginal,no,no,11,5,134,assistant,0.023438
8,15588,marginal,no,no,12,1,0,<|im_start|>,0.472656
8,15588,marginal,no,no,12,2,135,Ċ,0.146484
8,15588,marginal,no,no,12,3,132,Ċ,0.039062
8,15588,marginal,no,no,12,4,7,yes,0.029541
8,15588,marginal,no,no,12,5,11,no,0.024536
8,15588,marginal,no,no,13,1,0,<|im_start|>,0.609375
8,15588,marginal,no,no,13,2,132,Ċ,0.088379
8,15588,marginal,no,no,13,3,135,Ċ,0.060547
8,15588,marginal,no,no,13,4,134,assistant,0.041504
8,15588,marginal,no,no,13,5,133,<|im_start|>,0.028564
8,15588,marginal,no,no,14,1,0,<|im_start|>,0.484375
8,15588,marginal,no,no,14,2,135,Ċ,0.134766
8,15588,marginal,no,no,14,3,132,Ċ,0.080566
8,15588,marginal,no,no,14,4,133,<|im_start|>,0.056641
8,15588,marginal,no,no,14,5,134,assistant,0.037109
8,15588,marginal,no,no,15,1,0,<|im_start|>,0.535156
8,15588,marginal,no,no,15,2,135,Ċ,0.126953
8,15588,marginal,no,no,15,3,132,Ċ,0.072266
8,15588,marginal,no,no,15,4,133,<|im_start|>,0.029907
8,15588,marginal,no,no,15,5,121,ĠIs,0.027222
8,15588,marginal,no,no,16,1,0,<|im_start|>,0.172852
8,15588,marginal,no,no,16,2,135,Ċ,0.115723
8,15588,marginal,no,no,16,3,11,no,0.110352
8,15588,marginal,no,no,16,4,8,',0.073730
8,15588,marginal,no,no,16,5,132,Ċ,0.065918
8,15588,marginal,no,no,17,1,0,<|im_start|>,0.427734
8,15588,marginal,no,no,17,2,135,Ċ,0.087402
8,15588,marginal,no,no,17,3,132,Ċ,0.053223
8,15588,marginal,no,no,17,4,11,no,0.048340
8,15588,marginal,no,no,17,5,121,ĠIs,0.031738
8,15588,marginal,no,no,18,1,0,<|im_start|>,0.259766
8,15588,marginal,no,no,18,2,135,Ċ,0.142578
8,15588,marginal,no,no,18,3,132,Ċ,0.092285
8,15588,marginal,no,no,18,4,130,?,0.056152
8,15588,marginal,no,no,18,5,12,'.,0.045654
8,15588,marginal,no,no,19,1,0,<|im_start|>,0.341797
8,15588,marginal,no,no,19,2,135,Ċ,0.094727
8,15588,marginal,no,no,19,3,130,?,0.058105
8,15588,marginal,no,no,19,4,132,Ċ,0.051025
8,15588,marginal,no,no,19,5,7,yes,0.046631
8,15588,marginal,no,no,20,1,0,<|im_start|>,0.445312
8,15588,marginal,no,no,20,2,135,Ċ,0.096680
8,15588,marginal,no,no,20,3,130,?,0.045898
8,15588,marginal,no,no,20,4,132,Ċ,0.034912
8,15588,marginal,no,no,20,5,122,Ġlarge,0.020752
8,15588,marginal,no,no,21,1,130,?,0.211914
8,15588,marginal,no,no,21,2,135,Ċ,0.120605
8,15588,marginal,no,no,21,3,0,<|im_start|>,0.083496
8,15588,marginal,no,no,21,4,120,%.,0.050781
8,15588,marginal,no,no,21,5,129,Ġoverall,0.048584
8,15588,marginal,no,no,22,1,0,<|im_start|>,0.247070
8,15588,marginal,no,no,22,2,135,Ċ,0.096191
8,15588,marginal,no,no,22,3,130,?,0.080078
8,15588,marginal,no,no,22,4,120,%.,0.062256
8,15588,marginal,no,no,22,5,129,Ġoverall,0.042236
8,15588,marginal,no,no,23,1,0,<|im_start|>,0.189453
8,15588,marginal,no,no,23,2,129,Ġoverall,0.121094
8,15588,marginal,no,no,23,3,130,?,0.119141
8,15588,marginal,no,no,23,4,135,Ċ,0.106934
8,15588,marginal,no,no,23,5,120,%.,0.062988
8,15588,marginal,no,no,24,1,0,<|im_start|>,0.227539
8,15588,marginal,no,no,24,2,130,?,0.149414
8,15588,marginal,no,no,24,3,135,Ċ,0.125977
8,15588,marginal,no,no,24,4,129,Ġoverall,0.067871
8,15588,marginal,no,no,24,5,128,Ġfeet,0.044434
8,15588,marginal,no,no,25,1,0,<|im_start|>,0.535156
8,15588,marginal,no,no,25,2,135,Ċ,0.081543
8,15588,marginal,no,no,25,3,7,yes,0.077637
8,15588,marginal,no,no,25,4,119,7,0.046631
8,15588,marginal,no,no,25,5,130,?,0.042725
8,15588,marginal,no,no,26,1,0,<|im_start|>,0.322266
8,15588,marginal,no,no,26,2,126,Ġthan,0.104004
8,15588,marginal,no,no,26,3,135,Ċ,0.074219
8,15588,marginal,no,no,26,4,129,Ġoverall,0.066895
8,15588,marginal,no,no,26,5,7,yes,0.045166
8,15588,marginal,no,no,27,1,0,<|im_start|>,0.255859
8,15588,marginal,no,no,27,2,135,Ċ,0.125000
8,15588,marginal,no,no,27,3,7,yes,0.076172
8,15588,marginal,no,no,27,4,130,?,0.033936
8,15588,marginal,no,no,27,5,132,Ċ,0.027344
8,15588,marginal,no,no,28,1,0,<|im_start|>,0.414062
8,15588,marginal,no,no,28,2,135,Ċ,0.116699
8,15588,marginal,no,no,28,3,130,?,0.087402
8,15588,marginal,no,no,28,4,134,assistant,0.057617
8,15588,marginal,no,no,28,5,132,Ċ,0.033936
8,15588,marginal,no,no,29,1,0,<|im_start|>,0.527344
8,15588,marginal,no,no,29,2,135,Ċ,0.081055
8,15588,marginal,no,no,29,3,7,yes,0.064941
8,15588,marginal,no,no,29,4,134,assistant,0.031738
8,15588,marginal,no,no,29,5,132,Ċ,0.022949
8,15588,marginal,no,no,30,1,0,<|im_start|>,0.449219
8,15588,marginal,no,no,30,2,135,Ċ,0.110352
8,15588,marginal,no,no,30,3,7,yes,0.102539
8,15588,marginal,no,no,30,4,11,no,0.060303
8,15588,marginal,no,no,30,5,134,assistant,0.051025
8,15588,marginal,no,no,31,1,2,Ċ,0.181641
8,15588,marginal,no,no,31,2,134,assistant,0.154297
8,15588,marginal,no,no,31,3,7,yes,0.141602
8,15588,marginal,no,no,31,4,135,Ċ,0.104492
8,15588,marginal,no,no,31,5,11,no,0.040771
8,15588,marginal,no,no,32,1,2,Ċ,0.292969
8,15588,marginal,no,no,32,2,134,assistant,0.231445
8,15588,marginal,no,no,32,3,7,yes,0.063965
8,15588,marginal,no,no,32,4,135,Ċ,0.052002
8,15588,marginal,no,no,32,5,25,Ġa,0.043213
8,15588,marginal,no,no,33,1,2,Ċ,0.261719
8,15588,marginal,no,no,33,2,134,assistant,0.214844
8,15588,marginal,no,no,33,3,7,yes,0.125977
8,15588,marginal,no,no,33,4,25,Ġa,0.039062
8,15588,marginal,no,no,33,5,11,no,0.035889
8,15588,marginal,no,no,34,1,134,assistant,0.263672
8,15588,marginal,no,no,34,2,135,Ċ,0.261719
8,15588,marginal,no,no,34,3,2,Ċ,0.165039
8,15588,marginal,no,no,34,4,23,Ċ,0.034912
8,15588,marginal,no,no,34,5,133,<|im_start|>,0.018921
8,15588,marginal,no,no,35,1,135,Ċ,0.273438
8,15588,marginal,no,no,35,2,134,assistant,0.210938
8,15588,marginal,no,no,35,3,2,Ċ,0.192383
8,15588,marginal,no,no,35,4,23,Ċ,0.018066
8,15588,marginal,no,no,35,5,130,?,0.018066
9,21588,ate,no,no,0,1,114,Ċ,0.277344
9,21588,ate,no,no,0,2,111,Ċ,0.088379
9,21588,ate,no,no,0,3,113,assistant,0.039307
9,21588,ate,no,no,0,4,109,?,0.035889
9,21588,ate,no,no,0,5,3,Answer,0.034180
9,21588,ate,no,no,1,1,114,Ċ,0.143555
9,21588,ate,no,no,1,2,111,Ċ,0.140625
9,21588,ate,no,no,1,3,113,assistant,0.079102
9,21588,ate,no,no,1,4,112,<|im_start|>,0.049072
9,21588,ate,no,no,1,5,109,?,0.043457
9,21588,ate,no,no,2,1,114,Ċ,0.197266
9,21588,ate,no,no,2,2,113,assistant,0.187500
9,21588,ate,no,no,2,3,111,Ċ,0.149414
9,21588,ate,no,no,2,4,112,<|im_start|>,0.057129
9,21588,ate,no,no,2,5,109,?,0.028198
9,21588,ate,no,no,3,1,0,<|im_start|>,0.597656
9,21588,ate,no,no,3,2,23,Ċ,0.077637
9,21588,ate,no,no,3,3,113,assistant,0.047119
9,21588,ate,no,no,3,4,114,Ċ,0.044189
9,21588,ate,no,no,3,5,111,Ċ,0.037842
9,21588,ate,no,no,4,1,0,<|im_start|>,0.703125
9,21588,ate,no,no,4,2,113,assistant,0.086914
9,21588,ate,no,no,4,3,114,Ċ,0.044189
9,21588,ate,no,no,4,4,111,Ċ,0.035400
9,21588,ate,no,no,4,5,23,Ċ,0.027588
9,21588,ate,no,no,5,1,0,<|im_start|>,0.789062
9,21588,ate,no,no,5,2,114,Ċ,0.067383
9,21588,ate,no,no,5,3,113,assistant,0.047852
9,21588,ate,no,no,5,4,112,<|im_start|>,0.019653
9,21588,ate,no,no,5,5,111,Ċ,0.009155
9,21588,ate,no,no,6,1,0,<|im_start|>,0.593750
9,21588,ate,no,no,6,2,114,Ċ,0.050537
9,21588,ate,no,no,6,3,113,assistant,0.049316
9,21588,ate,no,no,6,4,112,<|im_start|>,0.038818
9,21588,ate,no,no,6,5,23,Ċ,0.031494
9,21588,ate,no,no,7,1,0,<|im_start|>,0.578125
9,21588,ate,no,no,7,2,114,Ċ,0.071289
9,21588,ate,no,no,7,3,23,Ċ,0.033691
9,21588,ate,no,no,7,4,3,Answer,0.033203
9,21588,ate,no,no,7,5,113,assistant,0.029175
9,21588,ate,no,no,8,1,0,<|im_start|>,0.394531
9,21588,ate,no,no,8,2,111,Ċ,0.079102
9,21588,ate,no,no,8,3,20,Ċ,0.077148
9,21588,ate,no,no,8,4,114,Ċ,0.071289
9,21588,ate,no,no,8,5,23,Ċ,0.039795
9,21588,ate,no,no,9,1,0,<|im_start|>,0.628906
9,21588,ate,no,no,9,2,114,Ċ,0.074707
9,21588,ate,no,no,9,3,111,Ċ,0.065430
9,21588,ate,no,no,9,4,113,assistant,0.041016
9,21588,ate,no,no,9,5,112,<|im_start|>,0.032959
9,21588,ate,no,no,10,1,0,<|im_start|>,0.474609
9,21588,ate,no,no,10,2,114,Ċ,0.106445
9,21588,ate,no,no,10,3,111,Ċ,0.083984
9,21588,ate,no,no,10,4,20,Ċ,0.045654
9,21588,ate,no,no,10,5,109,?,0.035645
9,21588,ate,no,no,11,1,0,<|im_start|>,0.449219
9,21588,ate,no,no,11,2,114,Ċ,0.142578
9,21588,ate,no,no,11,3,111,Ċ,0.046387
9,21588,ate,no,no,11,4,109,?,0.028442
9,21588,ate,no,no,11,5,113,assistant,0.023438
9,21588,ate,no,no,12,1,0,<|im_start|>,0.453125
9,21588,ate,no,no,12,2,114,Ċ,0.146484
9,21588,ate,no,no,12,3,111,Ċ,0.043457
9,21588,ate,no,no,12,4,7,yes,0.030640
9,21588,ate,no,no,12,5,11,no,0.030518
9,21588,ate,no,no,13,1,0,<|im_start|>,0.613281
9,21588,ate,no,no,13,2,111,Ċ,0.083496
9,21588,ate,no,no,13,3,114,Ċ,0.060059
9,21588,ate,no,no,13,4,113,assistant,0.038574
9,21588,ate,no,no,13,5,112,<|im_start|>,0.025879
9,21588,ate,no,no,14,1,0,<|im_start|>,0.494141
9,21588,ate,no,no,14,2,114,Ċ,0.134766
9,21588,ate,no,no,14,3,111,Ċ,0.079102
9,21588,ate,no,no,14,4,112,<|im_start|>,0.051025
9,21588,ate,no,no,14,5,113,assistant,0.036377
9,21588,ate,no,no,15,1,0,<|im_start|>,0.535156
9,21588,ate,no,no,15,2,114,Ċ,0.129883
9,21588,ate,no,no,15,3,111,Ċ,0.079102
9,21588,ate,no,no,15,4,112,<|im_start|>,0.025879
9,21588,ate,no,no,15,5,23,Ċ,0.020264
9,21588,ate,no,no,16,1,0,<|im_start|>,0.171875
9,21588,ate,no,no,16,2,114,Ċ,0.115723
9,21588,ate,no,no,16,3,11,no,0.106934
9,21588,ate,no,no,16,4,111,Ċ,0.073242
9,21588,ate,no,no,16,5,7,yes,0.062500
9,21588,ate,no,no,17,1,0,<|im_start|>,0.423828
9,21588,ate,no,no,17,2,114,Ċ,0.091309
9,21588,ate,no,no,17,3,111,Ċ,0.057861
9,21588,ate,no,no,17,4,11,no,0.040771
9,21588,ate,no,no,17,5,12,'.,0.030884
9,21588,ate,no,no,18,1,0,<|im_start|>,0.265625
9,21588,ate,no,no,18,2,114,Ċ,0.146484
9,21588,ate,no,no,18,3,111,Ċ,0.100098
9,21588,ate,no,no,18,4,109,?,0.047119
9,21588,ate,no,no,18,5,113,assistant,0.046631
9,21588,ate,no,no,19,1,0,<|im_start|>,0.349609
9,21588,ate,no,no,19,2,114,Ċ,0.093750
9,21588,ate,no,no,19,3,109,?,0.069824
9,21588,ate,no,no,19,4,111,Ċ,0.047607
9,21588,ate,no,no,19,5,7,yes,0.036377
9,21588,ate,no,no,20,1,0,<|im_start|>,0.447266
9,21588,ate,no,no,20,2,114,Ċ,0.094727
9,21588,ate,no,no,20,3,109,?,0.055420
9,21588,ate,no,no,20,4,111,Ċ,0.029053
9,21588,ate,no,no,20,5,100,ĠWill,0.022705
9,21588,ate,no,no,21,1,114,Ċ,0.125977
9,21588,ate,no,no,21,2,109,?,0.121582
9,21588,ate,no,no,21,3,0,<|im_start|>,0.086426
9,21588,ate,no,no,21,4,99,%.,0.066406
9,21588,ate,no,no,21,5,98,0,0.060791
9,21588,ate,no,no,22,1,0,<|im_start|>,0.213867
9,21588,ate,no,no,22,2,114,Ċ,0.097168
9,21588,ate,no,no,22,3,109,?,0.073730
9,21588,ate,no,no,22,4,99,%.,0.060059
9,21588,ate,no,no,22,5,7,yes,0.048340
9,21588,ate,no,no,23,1,0,<|im_start|>,0.190430
9,21588,ate,no,no,23,2,109,?,0.129883
9,21588,ate,no,no,23,3,114,Ċ,0.100098
9,21588,ate,no,no,23,4,101,Ġcitrus,0.073242
9,21588,ate,no,no,23,5,108,Ġhair,0.064453
9,21588,ate,no,no,24,1,0,<|im_start|>,0.232422
9,21588,ate,no,no,24,2,109,?,0.129883
9,21588,ate,no,no,24,3,114,Ċ,0.116699
9,21588,ate,no,no,24,4,108,Ġhair,0.103516
9,21588,ate,no,no,24,5,101,Ġcitrus,0.059570
9,21588,ate,no,no,25,1,0,<|im_start|>,0.527344
9,21588,ate,no,no,25,2,7,yes,0.099609
9,21588,ate,no,no,25,3,114,Ċ,0.077148
9,21588,ate,no,no,25,4,109,?,0.077148
9,21588,ate,no,no,25,5,98,0,0.034180
9,21588,ate,no,no,26,1,0,<|im_start|>,0.289062
9,21588,ate,no,no,26,2,103,Ġincrease,0.127930
9,21588,ate,no,no,26,3,108,Ġhair,0.084961
9,21588,ate,no,no,26,4,114,Ċ,0.076172
9,21588,ate,no,no,26,5,101,Ġcitrus,0.065430
9,21588,ate,no,no,27,1,0,<|im_start|>,0.248047
9,21588,ate,no,no,27,2,114,Ċ,0.114258
9,21588,ate,no,no,27,3,98,0,0.090332
9,21588,ate,no,no,27,4,7,yes,0.087891
9,21588,ate,no,no,27,5,100,ĠWill,0.045410
9,21588,ate,no,no,28,1,0,<|im_start|>,0.447266
9,21588,ate,no,no,28,2,114,Ċ,0.104980
9,21588,ate,no,no,28,3,113,assistant,0.083496
9,21588,ate,no,no,28,4,109,?,0.064941
9,21588,ate,no,no,28,5,111,Ċ,0.046143
9,21588,ate,no,no,29,1,0,<|im_start|>,0.492188
9,21588,ate,no,no,29,2,114,Ċ,0.093262
9,21588,ate,no,no,29,3,7,yes,0.055420
9,21588,ate,no,no,29,4,113,assistant,0.041016
9,21588,ate,no,no,29,5,111,Ċ,0.030151
9,21588,ate,no,no,30,1,0,<|im_start|>,0.367188
9,21588,ate,no,no,30,2,114,Ċ,0.122070
9,21588,ate,no,no,30,3,7,yes,0.093750
9,21588,ate,no,no,30,4,11,no,0.072754
9,21588,ate,no,no,30,5,113,assistant,0.072754
9,21588,ate,no,no,31,1,2,Ċ,0.171875
9,21588,ate,no,no,31,2,114,Ċ,0.151367
9,21588,ate,no,no,31,3,7,yes,0.129883
9,21588,ate,no,no,31,4,113,assistant,0.097656
9,21588,ate,no,no,31,5,11,no,0.086914
9,21588,ate,no,no,32,1,2,Ċ,0.308594
9,21588,ate,no,no,32,2,114,Ċ,0.129883
9,21588,ate,no,no,32,3,113,assistant,0.101074
9,21588,ate,no,no,32,4,7,yes,0.049561
9,21588,ate,no,no,32,5,25,Ġa,0.042725
9,21588,ate,no,no,33,1,2,Ċ,0.298828
9,21588,ate,no,no,33,2,7,yes,0.107422
9,21588,ate,no,no,33,3,113,assistant,0.095703
9,21588,ate,no,no,33,4,114,Ċ,0.062256
9,21588,ate,no,no,33,5,11,no,0.043457
9,21588,ate,no,no,34,1,114,Ċ,0.247070
9,21588,ate,no,no,34,2,2,Ċ,0.199219
9,21588,ate,no,no,34,3,113,assistant,0.154297
9,21588,ate,no,no,34,4,23,Ċ,0.040039
9,21588,ate,no,no,34,5,112,<|im_start|>,0.038086
9,21588,ate,no,no,35,1,114,Ċ,0.306641
9,21588,ate,no,no,35,2,2,Ċ,0.185547
9,21588,ate,no,no,35,3,113,assistant,0.090332
9,21588,ate,no,no,35,4,112,<|im_start|>,0.024414
9,21588,ate,no,no,35,5,23,Ċ,0.023071
10,17568,ate,yes,yes,0,1,182,Ċ,0.267578
10,17568,ate,yes,yes,0,2,179,Ċ,0.084473
10,17568,ate,yes,yes,0,3,181,assistant,0.037598
10,17568,ate,yes,yes,0,4,177,?,0.035156
10,17568,ate,yes,yes,0,5,3,Answer,0.025146
10,17568,ate,yes,yes,1,1,179,Ċ,0.139648
10,17568,ate,yes,yes,1,2,182,Ċ,0.135742
10,17568,ate,yes,yes,1,3,181,assistant,0.074707
10,17568,ate,yes,yes,1,4,180,<|im_start|>,0.046387
10,17568,ate,yes,yes,1,5,177,?,0.045166
10,17568,ate,yes,yes,2,1,182,Ċ,0.198242
10,17568,ate,yes,yes,2,2,181,assistant,0.196289
10,17568,ate,yes,yes,2,3,179,Ċ,0.154297
10,17568,ate,yes,yes,2,4,180,<|im_start|>,0.061035
10,17568,ate,yes,yes,2,5,177,?,0.027710
10,17568,ate,yes,yes,3,1,0,<|im_start|>,0.605469
10,17568,ate,yes,yes,3,2,23,Ċ,0.073730
10,17568,ate,yes,yes,3,3,181,assistant,0.053955
10,17568,ate,yes,yes,3,4,182,Ċ,0.044922
10,17568,ate,yes,yes,3,5,179,Ċ,0.040771
10,17568,ate,yes,yes,4,1,0,<|im_start|>,0.714844
10,17568,ate,yes,yes,4,2,181,assistant,0.089355
10,17568,ate,yes,yes,4,3,182,Ċ,0.040771
10,17568,ate,yes,yes,4,4,179,Ċ,0.036621
10,17568,ate,yes,yes,4,5,23,Ċ,0.022949
10,17568,ate,yes,yes,5,1,0,<|im_start|>,0.792969
10,17568,ate,yes,yes,5,2,182,Ċ,0.067383
10,17568,ate,yes,yes,5,3,181,assistant,0.044189
10,17568,ate,yes,yes,5,4,180,<|im_start|>,0.019043
10,17568,ate,yes,yes,5,5,3,Answer,0.009033
10,17568,ate,yes,yes,6,1,0,<|im_start|>,0.582031
10,17568,ate,yes,yes,6,2,182,Ċ,0.051758
10,17568,ate,yes,yes,6,3,181,assistant,0.049561
10,17568,ate,yes,yes,6,4,180,<|im_start|>,0.040527
10,17568,ate,yes,yes,6,5,23,Ċ,0.035645
10,17568,ate,yes,yes,7,1,0,<|im_start|>,0.582031
10,17568,ate,yes,yes,7,2,182,Ċ,0.073242
10,17568,ate,yes,yes,7,3,181,assistant,0.030762
10,17568,ate,yes,yes,7,4,3,Answer,0.027954
10,17568,ate,yes,yes,7,5,23,Ċ,0.027344
10,17568,ate,yes,yes,8,1,0,<|im_start|>,0.396484
10,17568,ate,yes,yes,8,2,20,Ċ,0.091797
10,17568,ate,yes,yes,8,3,182,Ċ,0.074219
10,17568,ate,yes,yes,8,4,179,Ċ,0.069336
10,17568,ate,yes,yes,8,5,181,assistant,0.036865
10,17568,ate,yes,yes,9,1,0,<|im_start|>,0.648438
10,17568,ate,yes,yes,9,2,182,Ċ,0.077637
10,17568,ate,yes,yes,9,3,179,Ċ,0.060303
10,17568,ate,yes,yes,9,4,181,assistant,0.039307
10,17568,ate,yes,yes,9,5,180,<|im_start|>,0.034668
10,17568,ate,yes,yes,10,1,0,<|im_start|>,0.458984
10,17568,ate,yes,yes,10,2,182,Ċ,0.107422
10,17568,ate,yes,yes,10,3,179,Ċ,0.075195
10,17568,ate,yes,yes,10,4,20,Ċ,0.047607
10,17568,ate,yes,yes,10,5,177,?,0.037598
10,17568,ate,yes,yes,11,1,0,<|im_start|>,0.447266
10,17568,ate,yes,yes,11,2,182,Ċ,0.137695
10,17568,ate,yes,yes,11,3,179,Ċ,0.041992
10,17568,ate,yes,yes,11,4,177,?,0.027466
10,17568,ate,yes,yes,11,5,181,assistant,0.024414
10,17568,ate,yes,yes,12,1,0,<|im_start|>,0.447266
10,17568,ate,yes,yes,12,2,182,Ċ,0.145508
10,17568,ate,yes,yes,12,3,179,Ċ,0.049561
10,17568,ate,yes,yes,12,4,4,Ġwith,0.028687
10,17568,ate,yes,yes,12,5,7,yes,0.026489
